lon,lat,val
121.535,26.172,249.503
121.556,26.172,220.654
121.576,26.172,220.629
121.597,26.172,214.132
121.618,26.172,214.125
121.638,26.171,218.576
121.659,26.171,214.106
121.679,26.171,192.594
121.7,26.171,192.599
121.721,26.171,203.482
121.741,26.17,206.577
121.762,26.17,215.498
121.783,26.17,224.11
121.803,26.17,172.779
121.824,26.169,179.343
121.844,26.169,195.833
121.865,26.169,195.838
121.886,26.169,171.179
121.906,26.169,170.041
121.927,26.168,230.84
121.947,26.168,165.134
121.968,26.168,171.194
121.989,26.168,194.062
131.356,26.145,338.816
132.667,26.153,44.679
120.603,26.205,204.886
121.513,26.194,204.938
121.534,26.194,207.455
121.554,26.194,220.664
121.575,26.194,214.135
121.595,26.193,214.13
121.616,26.193,214.123
121.637,26.193,226.227
121.657,26.193,227.348
121.678,26.192,185.998
121.699,26.192,298.676
121.719,26.192,215.51
121.74,26.192,190.42
121.761,26.192,210.49
121.781,26.191,210.496
121.802,26.191,172.78
121.822,26.191,225.337
121.843,26.191,230.894
121.864,26.19,179.35
121.884,26.19,187.682
121.905,26.19,215.506
121.925,26.19,218.561
121.946,26.19,179.357
121.967,26.189,179.362
121.987,26.189,127.451
123.632,26.175,179.531
132.668,26.174,48.29
132.688,26.174,48.288
132.709,26.174,187.075
132.729,26.175,267.954
132.75,26.175,19.444
138.34,26.241,304.736
120.602,26.226,203.418
121.573,26.215,203.469
121.594,26.215,203.482
121.615,26.215,200.986
121.635,26.214,227.361
121.759,26.213,198.086
121.78,26.213,166.478
121.8,26.213,160.568
121.821,26.212,218.582
121.842,26.212,236.348
121.862,26.212,194.062
121.883,26.212,194.063
121.965,26.211,204.981
123.652,26.196,108.087
123.672,26.196,71.809
123.734,26.196,166.564
132.587,26.195,51.152
132.607,26.195,42.229
132.689,26.196,30.095
132.71,26.196,30.023
138.342,26.262,174.429
120.6,26.248,206.551
121.572,26.237,210.504
121.593,26.236,203.483
121.613,26.236,129.575
121.634,26.236,234.949
121.799,26.234,145.736
121.82,26.234,204.975
121.84,26.234,239.325
121.861,26.233,192.621
121.882,26.233,194.065
123.692,26.217,61.929
123.733,26.217,149.955
123.753,26.217,114.995
123.774,26.217,104.213
132.67,26.217,309.445
132.69,26.217,329.497
120.536,26.27,155.191
120.557,26.27,168.457
120.578,26.269,188.724
120.598,26.269,192.486
121.571,26.258,207.49
121.591,26.258,238.373
121.612,26.258,263.513
121.633,26.257,282.955
121.798,26.256,192.621
121.818,26.255,192.616
121.839,26.255,190.441
121.86,26.255,188.875
121.88,26.255,161.368
123.67,26.239,170.157
123.691,26.239,57.02
123.711,26.239,179.525
123.732,26.239,86.837
123.752,26.238,82.468
123.773,26.238,80.08
132.63,26.238,240.229
132.65,26.238,267.753
132.671,26.239,262.861
132.691,26.239,353.772
120.555,26.291,143.29
120.576,26.291,166.431
120.597,26.291,158.702
121.569,26.28,216.741
121.59,26.279,222.191
121.61,26.279,268.454
121.631,26.279,278.225
121.838,26.277,338.669
121.858,26.276,201.031
121.879,26.276,186.022
123.69,26.26,71.832
123.71,26.26,78.418
123.731,26.26,142.662
123.751,26.26,248.678
132.446,26.259,222.276
132.466,26.259,309.719
132.487,26.259,0.443
120.574,26.312,163.437
120.595,26.312,163.437
120.616,26.312,179.218
120.636,26.312,179.219
120.657,26.311,179.228
120.678,26.311,163.425
121.175,26.305,179.275
121.568,26.301,216.733
121.588,26.301,226.294
121.609,26.301,218.652
121.63,26.3,263.489
121.836,26.298,192.62
121.857,26.298,190.447
121.877,26.298,179.343
123.689,26.282,12.814
123.709,26.282,68.744
123.73,26.282,131.71
123.751,26.281,359.55
123.771,26.281,359.525
132.447,26.28,205.024
132.467,26.28,212.652
132.488,26.28,329.502
120.593,26.334,179.212
120.614,26.334,179.212
120.635,26.333,179.212
120.656,26.333,166.411
120.676,26.333,192.502
121.153,26.327,198.049
121.173,26.327,187.613
121.194,26.327,222.232
121.215,26.326,338.683
121.235,26.326,214.189
121.256,26.326,222.187
121.277,26.326,231.118
121.298,26.326,210.517
121.484,26.323,302.194
121.504,26.323,231.024
121.525,26.323,226.927
121.546,26.323,222.182
121.566,26.323,214.161
121.587,26.322,220.723
121.608,26.322,210.516
121.628,26.322,210.516
121.835,26.32,222.162
121.855,26.32,210.524
121.876,26.319,145.684
123.688,26.303,12.82
123.708,26.303,92.302
123.729,26.303,92.295
123.75,26.303,61.922
123.77,26.303,73.134
132.448,26.302,205.023
132.468,26.302,210.079
132.632,26.303,82.867
132.653,26.303,45.477
132.674,26.303,16.548
132.694,26.303,136.101
120.592,26.355,179.211
120.612,26.355,163.431
120.633,26.355,190.314
120.654,26.355,188.736
120.675,26.354,190.324
121.151,26.349,198.052
121.172,26.348,188.793
121.193,26.348,203.495
121.213,26.348,198.945
121.234,26.348,188.804
121.255,26.348,195.8
121.337,26.347,38.642
121.358,26.346,155.127
121.379,26.346,165.09
121.399,26.346,234.223
121.42,26.346,245.372
121.462,26.345,62.635
121.482,26.345,359.308
121.503,26.345,226.941
121.524,26.345,226.944
121.544,26.344,214.171
121.565,26.344,170.001
121.586,26.344,169.993
121.606,26.344,198.973
121.627,26.343,206.615
121.648,26.343,224.161
121.668,26.343,132.278
121.833,26.341,218.643
123.646,26.325,199.147
123.666,26.325,198.266
123.687,26.325,186.234
123.708,26.325,149.934
123.728,26.325,115.008
123.749,26.324,311.647
123.769,26.324,92.273
132.675,26.325,64.968
132.695,26.325,45.477
120.611,26.377,132.593
120.632,26.376,198.901
120.652,26.376,195.737
120.673,26.376,198.004
121.129,26.37,195.78
121.15,26.37,201.005
121.17,26.37,198.068
121.191,26.37,210.528
121.212,26.37,237.747
121.232,26.369,227.853
121.398,26.367,234.236
121.419,26.367,237.667
121.439,26.367,237.668
121.46,26.367,231.053
121.481,26.367,77.177
121.501,26.366,210.54
121.522,26.366,203.521
121.543,26.366,203.513
121.563,26.366,203.529
121.584,26.365,203.529
121.605,26.365,194.048
121.625,26.365,195.847
121.646,26.365,188.852
121.667,26.365,132.27
123.665,26.347,179.535
123.686,26.346,145.388
123.707,26.346,131.649
123.727,26.346,139.472
123.748,26.346,68.74
123.768,26.346,146.649
132.696,26.346,45.475
120.609,26.398,315.367
120.63,26.398,192.509
120.651,26.398,193.963
120.671,26.397,200.962
120.692,26.397,200.962
121.127,26.392,218.664
121.148,26.392,210.532
121.169,26.392,204.973
121.19,26.391,204.973
121.21,26.391,222.254
121.231,26.391,198.056
121.397,26.389,234.266
121.417,26.389,231.072
121.438,26.389,235.082
121.459,26.388,326.964
121.479,26.388,222.226
121.5,26.388,210.544
121.521,26.388,210.53
121.541,26.387,210.529
121.562,26.387,210.544
121.583,26.387,220.746
121.603,26.387,210.545
121.624,26.387,210.541
121.645,26.386,213.402
121.665,26.386,207.518
121.686,26.386,192.63
121.707,26.386,192.63
123.644,26.368,305.828
123.664,26.368,121.323
123.685,26.368,121.3
123.706,26.368,117.189
123.726,26.368,92.255
123.747,26.367,80.107
123.767,26.367,146.635
129.254,26.352,251.816
120.628,26.419,325.878
120.649,26.419,185.888
120.67,26.419,193.961
120.691,26.419,200.965
121.229,26.412,235.129
121.395,26.411,235.107
121.416,26.41,231.063
121.436,26.41,18.963
121.457,26.41,58.477
121.478,26.41,186.729
121.499,26.409,195.83
121.519,26.409,203.547
121.54,26.409,210.562
121.561,26.409,206.619
121.581,26.408,225.46
121.602,26.408,220.739
121.623,26.408,207.531
121.643,26.408,207.531
121.664,26.408,216.77
121.685,26.407,207.535
121.705,26.407,210.547
123.663,26.39,237.071
123.684,26.389,121.287
123.705,26.389,110.857
123.725,26.389,117.192
123.746,26.389,80.111
123.766,26.389,126.785
129.255,26.374,223.018
120.647,26.441,185.892
120.668,26.441,193.96
120.689,26.44,190.326
121.021,26.436,220.19
121.041,26.436,215.605
121.062,26.436,216.806
121.083,26.436,214.232
121.228,26.434,220.783
121.373,26.432,231.108
121.394,26.432,227.862
121.414,26.432,215.598
121.456,26.431,129.582
121.476,26.431,57.688
121.497,26.431,201.036
121.518,26.431,210.557
121.538,26.43,210.557
121.559,26.43,214.208
121.58,26.43,225.44
121.601,26.43,220.773
121.621,26.43,207.54
121.642,26.429,199.004
123.663,26.411,230.631
123.683,26.411,114.989
123.704,26.411,110.875
123.724,26.411,117.165
129.234,26.395,234.29
120.646,26.462,155.135
120.667,26.462,185.895
120.687,26.462,188.761
120.833,26.46,213.428
120.853,26.46,207.515
120.874,26.46,200.988
121.019,26.458,215.617
121.04,26.458,215.617
121.061,26.457,213.438
121.081,26.457,210.549
121.226,26.455,216.812
121.371,26.454,51.137
121.392,26.454,47.859
121.413,26.453,132.324
121.475,26.453,298.736
121.496,26.453,194.055
123.662,26.433,230.641
123.682,26.433,238.879
123.703,26.432,287.996
123.723,26.432,50.639
123.744,26.432,80.123
123.764,26.432,346.512
123.991,26.43,41.984
120.644,26.484,51.234
120.665,26.484,185.897
120.686,26.483,179.214
120.831,26.482,210.546
120.852,26.481,207.504
120.872,26.481,210.562
121.08,26.479,215.623
121.225,26.477,218.733
121.246,26.477,218.739
121.391,26.475,224.251
121.411,26.475,215.628
121.473,26.474,338.655
121.494,26.474,312.298
123.661,26.454,262.565
123.681,26.454,298.859
123.702,26.454,50.649
123.722,26.454,50.605
123.743,26.454,92.361
123.763,26.453,73.106
123.784,26.453,119.734
120.642,26.506,231.246
120.684,26.505,179.2
120.705,26.505,179.221
120.726,26.505,195.759
120.746,26.504,200.996
120.767,26.504,201.005
120.788,26.504,201.005
120.809,26.503,207.517
120.829,26.503,206.625
120.85,26.503,207.521
120.871,26.503,207.521
120.892,26.503,210.555
120.912,26.502,210.559
120.933,26.502,213.446
120.954,26.502,231.204
121.078,26.5,204.994
121.223,26.499,218.729
121.244,26.498,218.729
121.389,26.497,224.264
121.41,26.497,224.249
121.431,26.496,201.06
121.472,26.496,359.245
123.639,26.476,146.614
123.66,26.476,149.908
123.68,26.476,114.992
123.701,26.475,311.638
123.721,26.475,311.616
123.742,26.475,114.992
123.762,26.475,68.774
123.783,26.475,359.541
120.641,26.527,298.505
120.662,26.527,179.202
120.682,26.527,179.223
120.703,26.526,179.214
120.724,26.526,200.995
120.745,26.526,203.496
120.765,26.526,198.056
120.786,26.525,190.35
120.807,26.525,204.99
120.828,26.525,203.519
120.849,26.525,203.516
120.869,26.524,207.509
120.89,26.524,206.62
120.911,26.524,207.538
120.932,26.524,210.578
120.952,26.523,242.877
121.077,26.522,214.252
121.222,26.52,216.834
121.243,26.52,216.827
121.388,26.518,218.741
121.408,26.518,227.908
121.429,26.518,237.731
121.45,26.518,205.023
121.471,26.517,195.844
121.491,26.517,93.476
123.7,26.497,170.123
123.72,26.497,322.585
123.741,26.497,121.224
123.761,26.497,190.673
123.782,26.496,359.526
123.947,26.495,61.915
120.66,26.548,201.005
120.681,26.548,179.217
120.702,26.548,77.618
120.722,26.548,193.983
120.743,26.547,198.044
120.764,26.547,192.546
120.785,26.547,179.224
120.805,26.547,158.643
120.826,26.546,150.18
120.847,26.546,205.007
120.868,26.546,200.985
120.888,26.546,204.988
120.909,26.545,204.975
120.93,26.545,203.53
120.951,26.545,198.965
121.075,26.543,359.246
121.096,26.543,359.253
121.117,26.543,206.652
121.137,26.543,206.647
121.158,26.543,206.662
121.179,26.542,206.667
121.2,26.542,206.673
121.22,26.542,210.6
121.241,26.542,216.833
121.386,26.54,214.262
121.407,26.54,220.833
121.428,26.539,226.41
121.469,26.539,335.057
121.49,26.539,93.475
123.699,26.519,158.577
123.719,26.518,311.604
123.74,26.518,118.821
123.761,26.518,168.597
123.781,26.518,131.582
123.802,26.518,26.729
123.822,26.518,19.194
123.843,26.518,19.194
123.905,26.517,230.619
123.925,26.517,179.548
123.946,26.517,38.521
120.658,26.57,210.582
120.679,26.57,179.224
120.7,26.57,224.37
120.721,26.569,226.487
120.741,26.569,150.193
120.762,26.569,150.176
120.783,26.569,150.21
120.804,26.568,179.231
120.825,26.568,150.21
120.845,26.568,179.231
120.866,26.568,179.215
120.887,26.567,201.015
120.908,26.567,201.025
120.928,26.567,201.025
120.949,26.567,198.972
121.074,26.565,198.981
121.094,26.565,198.079
121.115,26.565,201.031
121.136,26.564,205.043
121.157,26.564,205.003
121.177,26.564,203.554
121.198,26.564,206.647
121.219,26.563,210.58
121.24,26.563,210.58
121.385,26.562,214.265
121.405,26.561,220.825
123.698,26.54,277.177
123.718,26.54,311.609
123.739,26.54,284.212
123.76,26.54,305.725
123.78,26.54,97.654
123.801,26.539,92.262
123.842,26.539,311.557
123.862,26.539,281.847
123.883,26.539,237.062
123.904,26.539,262.492
123.924,26.539,237.062
123.945,26.538,301.101
120.657,26.592,218.793
120.677,26.591,132.492
120.698,26.591,220.892
120.719,26.591,65.687
120.74,26.591,132.472
120.761,26.59,179.223
120.781,26.59,179.223
120.802,26.59,179.231
120.823,26.59,93.793
120.844,26.589,150.172
120.864,26.589,132.512
120.885,26.589,179.248
120.906,26.589,179.235
120.927,26.588,188.789
121.072,26.587,195.819
121.093,26.586,195.825
121.114,26.586,201.039
121.134,26.586,205.028
121.155,26.586,205.028
121.176,26.585,205.001
121.197,26.585,205.036
121.217,26.585,215.673
121.238,26.585,218.758
121.383,26.583,218.754
121.404,26.583,214.286
123.697,26.562,253.228
123.717,26.562,223.164
123.738,26.561,220.606
123.759,26.561,308.759
123.779,26.561,311.589
123.8,26.561,311.568
123.82,26.561,218.572
123.841,26.561,210.602
123.862,26.561,218.572
123.882,26.56,210.602
123.903,26.56,230.614
123.923,26.56,241.985
123.944,26.56,241.985
120.53,26.615,179.201
120.551,26.615,179.201
120.655,26.613,222.385
120.676,26.613,210.635
120.697,26.613,63.031
120.717,26.613,69.944
120.738,26.612,179.217
120.759,26.612,132.507
120.78,26.612,132.467
120.801,26.612,179.232
120.821,26.611,93.61
120.842,26.611,101.79
120.884,26.611,55.307
120.925,26.61,171.063
121.071,26.608,194.036
121.091,26.608,195.828
121.112,26.608,210.613
121.133,26.608,249.923
121.154,26.607,340.494
121.174,26.607,210.604
121.195,26.607,210.622
121.216,26.607,218.788
121.237,26.606,218.788
121.361,26.605,237.789
121.382,26.605,215.657
123.634,26.584,142.578
123.655,26.584,359.502
123.675,26.583,118.813
123.696,26.583,215.583
123.716,26.583,215.563
123.737,26.583,216.727
123.758,26.583,179.525
123.778,26.583,294.918
123.799,26.583,294.914
123.819,26.582,230.655
123.84,26.582,201.276
123.861,26.582,230.655
123.902,26.582,179.541
123.922,26.582,196.096
120.529,26.636,179.192
120.549,26.636,179.201
120.57,26.636,179.202
120.591,26.636,163.376
120.612,26.635,210.592
120.633,26.635,231.34
120.653,26.635,210.592
120.674,26.635,201.0
120.695,26.634,132.636
120.716,26.634,179.224
120.737,26.634,179.224
120.757,26.634,179.225
120.778,26.633,93.898
120.799,26.633,179.246
120.82,26.633,198.074
120.84,26.633,218.793
120.861,26.632,206.665
120.882,26.632,210.606
120.903,26.632,222.365
120.924,26.632,205.021
121.069,26.63,273.706
121.09,26.63,273.706
121.11,26.629,273.706
121.131,26.629,312.358
121.152,26.629,359.265
121.173,26.629,132.367
121.194,26.628,224.355
121.214,26.628,231.194
121.235,26.628,231.194
121.36,26.627,231.213
121.38,26.626,237.798
123.633,26.605,99.242
123.654,26.605,50.8
123.674,26.605,124.077
123.695,26.605,114.968
123.715,26.605,121.215
123.736,26.605,147.279
123.757,26.604,114.932
123.777,26.604,107.936
123.798,26.604,280.279
123.86,26.604,92.027
123.88,26.604,92.172
123.901,26.603,163.414
120.548,26.658,179.201
120.568,26.658,168.398
120.589,26.657,210.616
120.735,26.656,195.795
120.756,26.655,132.456
120.776,26.655,93.894
120.797,26.655,132.456
120.818,26.655,93.894
120.86,26.654,51.386
120.88,26.654,140.038
120.901,26.654,57.902
120.922,26.653,158.621
121.067,26.652,257.489
121.088,26.651,143.053
121.109,26.651,143.045
121.13,26.651,359.246
121.15,26.651,109.219
121.171,26.65,195.872
121.192,26.65,222.332
121.213,26.65,237.852
121.233,26.65,231.225
121.358,26.648,231.184
121.379,26.648,231.228
123.591,26.627,237.207
123.611,26.627,126.77
123.632,26.627,97.21
123.653,26.627,68.843
123.673,26.627,154.888
123.694,26.626,242.079
123.714,26.626,122.872
123.735,26.626,230.709
123.756,26.626,277.136
123.776,26.626,277.136
123.797,26.626,201.245
123.818,26.626,272.315
123.838,26.625,92.026
123.879,26.625,114.92
123.9,26.625,142.564
120.733,26.677,201.04
120.754,26.677,132.431
120.775,26.677,93.751
120.796,26.676,116.28
120.816,26.676,93.893
120.837,26.676,93.893
120.858,26.676,77.583
120.879,26.675,93.799
120.9,26.675,74.433
120.92,26.675,179.223
121.066,26.673,239.736
121.087,26.673,153.614
121.107,26.673,153.592
121.128,26.672,192.59
121.149,26.672,93.637
121.17,26.672,179.262
121.19,26.672,239.686
121.211,26.671,231.22
121.232,26.671,231.242
121.253,26.671,252.96
121.273,26.671,246.761
121.294,26.671,236.651
121.315,26.67,224.345
121.336,26.67,237.822
121.357,26.67,231.194
121.377,26.67,237.822
121.398,26.669,237.822
121.419,26.669,231.192
121.44,26.669,231.206
123.549,26.649,179.501
123.569,26.649,196.072
123.59,26.649,179.526
123.61,26.649,205.154
123.631,26.649,115.027
123.652,26.648,60.818
123.672,26.648,210.648
123.693,26.648,242.048
123.714,26.648,119.707
123.734,26.648,238.945
123.755,26.648,272.293
123.775,26.647,272.285
123.796,26.647,124.967
123.817,26.647,118.743
123.837,26.647,311.509
123.858,26.647,114.857
123.878,26.647,131.57
120.732,26.699,179.201
120.752,26.699,179.224
120.773,26.698,116.267
120.794,26.698,109.359
120.815,26.698,236.773
120.836,26.698,179.198
120.877,26.697,179.246
120.898,26.697,218.839
120.919,26.697,201.038
121.064,26.695,263.889
121.085,26.695,259.056
121.106,26.694,262.787
121.127,26.694,206.702
121.147,26.694,179.277
121.168,26.694,158.586
121.189,26.693,222.363
121.21,26.693,218.811
121.23,26.693,231.23
121.251,26.693,242.893
121.272,26.692,257.409
121.293,26.692,188.844
121.313,26.692,224.343
121.334,26.692,231.198
121.355,26.691,236.669
121.376,26.691,236.662
121.397,26.691,225.599
121.417,26.691,231.202
121.438,26.691,231.188
121.459,26.69,239.595
121.48,26.69,231.192
121.5,26.69,215.723
121.521,26.69,226.445
121.542,26.689,246.667
123.506,26.671,198.322
123.527,26.671,158.525
123.548,26.671,131.615
123.568,26.671,179.507
123.589,26.67,166.457
123.609,26.67,179.514
123.63,26.67,201.252
123.651,26.67,230.75
123.671,26.67,262.627
123.692,26.67,253.241
123.713,26.67,242.061
123.733,26.669,243.687
123.754,26.669,253.214
123.774,26.669,260.175
123.795,26.669,272.313
123.816,26.669,272.314
123.836,26.669,272.024
123.857,26.668,121.167
120.73,26.72,210.6
120.751,26.72,215.724
120.772,26.72,215.724
120.792,26.72,222.408
120.813,26.719,210.628
120.834,26.719,218.884
120.855,26.719,249.96
120.876,26.719,231.244
120.896,26.718,231.344
120.917,26.718,210.649
120.938,26.718,205.043
120.959,26.718,192.595
120.98,26.717,192.595
121.0,26.717,192.59
121.021,26.717,201.08
121.042,26.717,210.654
121.083,26.716,259.034
121.104,26.716,259.075
121.125,26.716,225.665
121.146,26.715,179.246
121.167,26.715,158.601
121.187,26.715,218.816
121.208,26.715,231.243
121.229,26.715,218.797
121.25,26.714,226.512
121.27,26.714,244.541
121.291,26.714,231.235
121.312,26.714,235.234
121.333,26.713,231.238
121.354,26.713,236.68
121.374,26.713,236.677
121.395,26.713,231.191
121.416,26.712,225.613
121.437,26.712,227.1
121.457,26.712,231.197
121.478,26.712,231.201
121.499,26.712,224.363
121.52,26.711,224.352
121.54,26.711,227.588
123.505,26.693,210.648
123.526,26.693,158.546
123.547,26.692,131.589
123.567,26.692,163.405
123.588,26.692,163.372
123.608,26.692,142.552
123.67,26.691,272.312
123.691,26.691,248.864
123.712,26.691,260.178
123.732,26.691,251.981
123.753,26.691,258.471
123.773,26.691,260.18
123.794,26.691,260.11
123.815,26.69,260.11
123.835,26.69,272.263
120.728,26.742,215.709
120.749,26.742,210.622
120.77,26.742,201.027
120.791,26.741,201.079
120.812,26.741,195.817
120.832,26.741,210.659
120.853,26.741,231.181
120.874,26.74,179.247
120.895,26.74,195.828
120.916,26.74,198.107
120.936,26.74,201.069
120.957,26.739,210.631
120.978,26.739,192.59
120.999,26.739,192.59
121.02,26.739,192.583
121.04,26.738,179.259
121.061,26.738,192.592
121.082,26.738,242.971
121.103,26.738,231.27
121.123,26.737,231.292
121.144,26.737,201.073
121.165,26.737,218.821
121.186,26.737,231.269
121.207,26.736,237.877
121.227,26.736,226.498
121.248,26.736,226.521
121.31,26.735,226.502
121.331,26.735,231.25
123.484,26.714,131.664
123.504,26.714,179.501
123.525,26.714,158.561
123.546,26.714,104.299
123.566,26.714,114.988
123.587,26.714,110.84
123.607,26.714,118.808
123.669,26.713,68.863
123.69,26.713,237.219
123.711,26.713,237.202
123.731,26.713,265.362
123.752,26.712,265.342
123.772,26.712,248.808
123.793,26.712,260.184
123.814,26.712,253.176
123.834,26.712,210.68
120.727,26.764,215.771
120.747,26.764,210.675
120.768,26.763,179.224
120.789,26.763,201.083
120.81,26.763,201.083
120.831,26.762,207.603
120.852,26.762,231.32
120.872,26.762,218.828
120.893,26.762,194.045
120.914,26.761,186.678
120.935,26.761,179.231
120.956,26.761,192.595
120.976,26.761,210.654
120.997,26.76,205.067
121.018,26.76,201.075
121.039,26.76,158.585
121.06,26.76,179.237
121.08,26.76,231.301
121.101,26.759,103.229
121.122,26.759,225.663
121.143,26.759,231.294
121.163,26.759,231.288
121.184,26.758,231.252
121.205,26.758,239.737
121.226,26.758,231.277
121.247,26.758,226.54
121.309,26.757,231.232
121.33,26.757,220.914
123.483,26.736,149.886
123.503,26.736,163.389
123.524,26.736,205.194
123.545,26.736,218.679
123.565,26.735,222.154
123.586,26.735,210.677
123.606,26.735,220.685
123.627,26.735,179.513
123.648,26.735,131.589
123.668,26.735,131.579
123.689,26.735,87.457
123.71,26.734,236.042
123.751,26.734,272.291
123.771,26.734,272.288
123.792,26.734,248.846
123.813,26.734,251.941
123.833,26.733,230.709
129.156,26.719,215.173
137.893,26.795,279.045
120.663,26.786,215.726
120.683,26.786,210.645
120.704,26.786,215.733
120.725,26.785,231.383
120.746,26.785,218.9
120.767,26.785,93.884
120.787,26.785,201.048
120.808,26.784,195.823
120.829,26.784,201.081
120.85,26.784,201.029
120.871,26.784,205.071
120.892,26.783,198.099
120.912,26.783,179.233
120.933,26.783,155.023
120.954,26.783,214.353
120.975,26.782,224.44
120.996,26.782,205.079
121.016,26.782,205.06
121.037,26.782,192.597
121.058,26.781,224.427
121.079,26.781,231.313
121.1,26.781,98.546
121.12,26.781,222.432
121.141,26.78,223.536
121.162,26.78,227.678
121.183,26.78,227.19
121.204,26.78,231.273
121.224,26.779,222.416
121.245,26.779,216.913
121.307,26.779,222.408
121.328,26.778,214.347
121.785,26.773,214.328
123.378,26.759,121.345
123.399,26.758,192.861
123.42,26.758,199.227
123.44,26.758,47.293
123.461,26.758,149.864
123.482,26.758,205.194
123.502,26.758,203.73
123.523,26.757,210.678
123.544,26.757,92.405
123.564,26.757,115.001
123.585,26.757,114.942
123.605,26.757,359.476
123.626,26.757,179.526
123.647,26.756,179.525
123.667,26.756,196.074
123.688,26.756,245.889
123.709,26.756,206.796
123.729,26.756,272.322
123.75,26.756,272.308
123.791,26.755,251.931
123.812,26.755,251.933
123.832,26.755,238.929
123.853,26.755,256.262
123.874,26.755,57.172
120.661,26.808,206.694
120.682,26.808,215.738
120.703,26.807,218.883
120.723,26.807,215.778
120.744,26.807,222.464
120.765,26.807,218.896
120.786,26.806,30.663
120.807,26.806,201.066
120.827,26.806,201.051
120.848,26.806,201.046
120.869,26.805,205.049
120.89,26.805,201.075
120.911,26.805,201.082
120.932,26.805,206.716
120.952,26.804,207.621
120.973,26.804,203.604
120.994,26.804,210.654
121.015,26.804,210.66
121.036,26.803,201.089
121.056,26.803,224.442
121.077,26.803,215.746
121.098,26.803,215.753
121.119,26.802,210.653
121.14,26.802,216.944
121.16,26.802,223.547
121.181,26.802,227.179
121.202,26.801,227.671
121.223,26.801,216.948
121.244,26.801,216.944
121.264,26.801,226.526
121.285,26.8,220.32
121.306,26.8,215.738
121.327,26.8,210.671
121.347,26.8,215.754
121.368,26.8,220.305
123.377,26.78,121.328
123.398,26.78,186.968
123.419,26.78,199.22
123.439,26.78,163.396
123.46,26.78,158.528
123.481,26.779,163.361
123.501,26.779,194.302
123.522,26.779,210.682
123.542,26.779,108.02
123.563,26.779,77.933
123.584,26.779,87.518
123.604,26.778,77.878
123.625,26.778,163.371
123.646,26.778,163.382
123.666,26.778,230.725
123.687,26.778,244.696
123.708,26.778,245.897
123.728,26.778,272.343
123.77,26.777,251.977
123.79,26.777,245.828
123.811,26.777,248.866
123.831,26.777,179.542
123.852,26.777,272.249
123.873,26.776,10.713
120.659,26.83,179.201
120.68,26.829,93.88
120.701,26.829,30.678
120.722,26.829,216.956
120.743,26.829,215.756
120.763,26.828,215.762
120.784,26.828,215.762
120.805,26.828,205.061
120.826,26.828,201.05
120.847,26.827,201.064
120.867,26.827,201.067
120.888,26.827,198.132
120.909,26.826,201.074
120.93,26.826,205.069
120.951,26.826,203.603
120.972,26.826,195.862
120.992,26.826,338.566
121.013,26.825,210.69
121.034,26.825,210.664
121.055,26.825,210.67
121.076,26.825,192.62
121.096,26.824,195.867
121.117,26.824,195.867
121.138,26.824,198.136
121.159,26.824,223.564
121.18,26.823,223.544
121.2,26.823,218.877
121.221,26.823,216.94
121.242,26.823,213.565
121.263,26.822,218.861
121.284,26.822,215.766
121.304,26.822,215.758
121.325,26.822,210.675
121.346,26.821,210.675
121.367,26.821,215.756
123.356,26.802,194.304
123.376,26.802,73.441
123.397,26.802,198.346
123.438,26.801,179.478
123.459,26.801,131.592
123.48,26.801,131.602
123.5,26.801,158.5
123.521,26.801,218.682
123.541,26.801,218.71
123.562,26.8,201.283
123.583,26.8,64.79
123.603,26.8,77.897
123.624,26.8,87.49
123.645,26.8,166.456
123.665,26.8,163.369
123.686,26.799,92.327
123.707,26.799,252.004
123.727,26.799,248.875
123.748,26.799,248.878
123.769,26.799,242.09
123.789,26.799,245.839
123.81,26.799,244.683
123.83,26.798,163.39
123.851,26.798,97.113
123.872,26.798,106.382
123.892,26.798,131.502
123.913,26.798,137.556
123.934,26.798,179.549
124.057,26.797,315.078
124.078,26.797,315.07
120.658,26.851,94.021
120.678,26.851,63.194
120.699,26.851,42.479
120.72,26.85,210.683
120.741,26.85,218.879
120.762,26.85,215.774
120.783,26.85,210.672
120.803,26.849,205.066
120.824,26.849,210.663
120.845,26.849,210.682
120.866,26.849,201.08
120.887,26.848,201.097
120.908,26.848,201.077
120.928,26.848,205.095
120.949,26.848,195.848
120.97,26.847,201.084
120.991,26.847,205.089
121.012,26.847,210.694
121.032,26.847,205.089
121.053,26.846,215.746
121.074,26.846,171.938
121.095,26.846,186.709
121.116,26.846,210.685
121.136,26.845,213.57
121.157,26.845,218.867
121.178,26.845,213.57
121.199,26.845,213.57
121.22,26.845,213.574
121.24,26.844,210.68
121.261,26.844,210.696
121.282,26.844,210.68
121.303,26.844,210.684
121.324,26.843,210.684
123.355,26.824,25.191
123.375,26.823,288.125
123.396,26.823,218.706
123.417,26.823,196.095
123.437,26.823,142.559
123.458,26.823,58.084
123.478,26.823,58.063
123.499,26.823,224.142
123.52,26.822,220.142
123.54,26.822,236.124
123.561,26.822,158.496
123.582,26.822,137.6
123.602,26.822,131.556
123.623,26.822,134.746
123.644,26.821,190.707
123.664,26.821,238.989
123.685,26.821,87.477
123.706,26.821,230.778
123.726,26.821,244.762
123.747,26.821,242.086
123.768,26.82,230.785
123.788,26.82,242.068
123.809,26.82,201.281
