lon,lat,val
127.983,28.07,0.367
128.524,28.07,0.494
128.545,28.07,0.357
128.566,28.07,0.358
128.586,28.07,0.148
128.607,28.07,0.456
128.628,28.07,0.531
128.649,28.07,0.511
129.773,28.072,0.489
130.085,28.073,0.218
130.106,28.073,0.452
130.127,28.073,0.085
130.148,28.073,0.333
131.482,28.079,0.107
131.545,28.08,0.426
131.566,28.08,0.383
131.587,28.08,0.383
131.774,28.081,0.36
131.795,28.081,0.054
131.816,28.081,0.054
131.837,28.081,0.449
131.858,28.082,0.416
131.879,28.082,0.485
131.9,28.082,0.222
131.921,28.082,0.22
131.942,28.082,0.185
131.962,28.082,0.117
131.983,28.082,0.054
132.443,28.086,0.376
132.464,28.086,0.319
132.485,28.086,0.384
132.506,28.086,0.244
132.527,28.086,0.244
132.548,28.086,0.196
122.198,28.123,0.318
123.498,28.111,0.181
123.519,28.111,0.143
123.896,28.108,0.181
127.317,28.093,0.323
127.441,28.093,0.278
127.587,28.092,0.426
127.608,28.092,0.383
127.629,28.092,0.415
127.65,28.092,0.306
127.67,28.092,0.41
127.691,28.092,0.342
127.712,28.092,0.224
127.733,28.092,0.217
127.962,28.092,0.422
128.462,28.092,0.357
128.482,28.092,0.273
128.503,28.092,0.115
128.524,28.092,0.362
128.545,28.092,0.331
128.566,28.092,0.357
128.586,28.092,0.183
128.607,28.092,0.524
128.628,28.092,0.468
128.649,28.092,0.23
129.794,28.094,0.082
131.483,28.101,0.384
131.546,28.102,0.384
131.734,28.103,0.256
131.754,28.103,0.26
131.775,28.103,0.364
131.796,28.103,0.36
131.88,28.104,0.364
131.901,28.104,0.275
131.922,28.104,0.22
131.942,28.104,0.197
131.963,28.104,0.257
131.984,28.104,0.176
132.528,28.108,0.325
132.549,28.108,0.453
123.497,28.133,0.181
123.518,28.133,0.143
123.895,28.13,0.26
127.566,28.114,0.092
127.587,28.114,0.426
127.608,28.114,0.439
127.629,28.114,0.439
127.65,28.114,0.258
127.733,28.114,0.197
127.837,28.114,0.31
128.441,28.114,0.555
128.462,28.114,0.383
128.482,28.114,0.249
128.503,28.114,0.115
128.524,28.114,0.148
128.545,28.114,0.394
128.607,28.114,0.036
128.628,28.114,0.107
128.67,28.114,0.182
129.795,28.116,0.112
129.836,28.116,0.323
131.484,28.123,0.429
131.881,28.126,0.523
131.922,28.126,0.22
131.943,28.126,0.134
131.964,28.126,0.197
131.985,28.126,0.071
123.496,28.155,0.151
123.517,28.155,0.143
123.852,28.152,0.071
123.873,28.152,0.107
123.894,28.152,0.107
127.545,28.136,0.2
127.566,28.136,0.276
127.608,28.136,0.439
127.629,28.136,0.439
127.649,28.136,0.266
127.837,28.136,0.397
128.441,28.136,0.412
128.462,28.136,0.355
128.482,28.136,0.071
128.503,28.136,0.036
128.524,28.136,0.197
128.545,28.136,0.263
128.566,28.136,0.083
128.587,28.136,0.148
128.607,28.136,0.036
128.628,28.136,0.071
128.649,28.136,0.142
128.67,28.136,0.177
129.837,28.138,0.264
131.422,28.145,0.429
131.443,28.145,0.393
131.464,28.145,0.43
131.485,28.145,0.502
131.777,28.147,0.218
131.798,28.147,0.298
131.819,28.147,0.427
131.84,28.148,0.388
131.861,28.148,0.388
131.882,28.148,0.503
131.902,28.148,0.173
131.923,28.148,0.173
131.944,28.148,0.091
131.965,28.148,0.113
131.986,28.149,0.147
132.007,28.149,0.182
132.028,28.149,0.091
132.53,28.152,0.443
132.551,28.153,0.443
123.453,28.178,0.141
123.474,28.178,0.151
123.495,28.177,0.141
123.516,28.177,0.151
123.851,28.175,0.216
123.872,28.174,0.107
123.893,28.174,0.107
127.545,28.159,0.221
127.566,28.159,0.346
128.462,28.158,0.554
128.483,28.158,0.28
128.503,28.158,0.312
128.524,28.158,0.23
128.545,28.158,0.345
128.566,28.158,0.378
128.587,28.158,0.083
128.608,28.158,0.056
128.628,28.158,0.071
128.649,28.158,0.142
128.67,28.158,0.142
128.691,28.158,0.252
128.712,28.158,0.252
128.733,28.158,0.252
129.837,28.16,0.224
129.858,28.161,0.355
131.444,28.167,0.043
131.464,28.167,0.426
131.485,28.168,0.427
132.029,28.171,0.427
132.51,28.174,0.377
132.531,28.174,0.454
123.452,28.2,0.15
123.473,28.2,0.117
123.494,28.199,0.114
123.515,28.199,0.151
123.85,28.197,0.143
123.871,28.196,0.071
123.892,28.196,0.147
126.607,28.182,0.488
126.628,28.182,0.463
126.649,28.182,0.408
126.67,28.182,0.495
126.69,28.182,0.495
127.545,28.181,0.137
127.566,28.181,0.31
128.462,28.18,0.554
128.483,28.18,0.554
128.524,28.18,0.197
128.545,28.18,0.312
128.566,28.18,0.312
128.587,28.18,0.312
128.608,28.18,0.111
128.628,28.18,0.036
128.649,28.18,0.083
128.67,28.18,0.115
128.691,28.18,0.217
128.941,28.181,0.085
129.796,28.182,0.203
129.816,28.182,0.203
129.837,28.183,0.226
129.858,28.183,0.24
131.486,28.19,0.469
132.469,28.196,0.243
132.49,28.196,0.385
132.511,28.196,0.26
132.532,28.196,0.071
132.553,28.197,0.143
123.451,28.222,0.214
123.472,28.222,0.256
123.493,28.221,0.15
123.514,28.221,0.141
123.534,28.221,0.141
123.786,28.219,0.403
123.807,28.219,0.091
123.828,28.219,0.135
123.849,28.219,0.14
123.87,28.219,0.222
126.398,28.205,0.135
126.607,28.204,0.408
126.69,28.204,0.33
127.524,28.203,0.185
127.545,28.203,0.185
127.566,28.203,0.31
127.586,28.203,0.255
127.774,28.202,0.142
127.795,28.202,0.083
127.982,28.202,0.258
128.524,28.202,0.322
128.545,28.202,0.28
128.566,28.202,0.28
128.587,28.202,0.312
128.608,28.202,0.043
128.629,28.202,0.035
128.649,28.202,0.043
128.67,28.202,0.115
128.941,28.203,0.055
128.962,28.203,0.185
129.796,28.204,0.24
129.817,28.205,0.24
129.838,28.205,0.267
132.47,28.218,0.471
132.491,28.218,0.143
132.533,28.219,0.057
132.554,28.219,0.071
132.575,28.219,0.147
132.596,28.219,0.181
133.036,28.223,0.446
133.057,28.223,0.311
123.45,28.244,0.43
123.47,28.244,0.214
123.491,28.244,0.427
123.512,28.243,0.107
123.533,28.243,0.117
123.554,28.243,0.085
123.575,28.243,0.114
123.596,28.243,0.135
123.617,28.243,0.131
123.638,28.242,0.163
123.785,28.241,0.457
123.806,28.241,0.481
123.827,28.241,0.357
123.848,28.241,0.107
123.869,28.241,0.287
126.606,28.227,0.244
126.69,28.226,0.518
127.524,28.225,0.137
127.545,28.225,0.167
128.066,28.224,0.252
128.087,28.224,0.394
128.107,28.224,0.377
128.545,28.224,0.273
128.566,28.224,0.225
128.587,28.224,0.252
128.608,28.224,0.114
128.629,28.224,0.284
128.65,28.225,0.217
128.983,28.225,0.128
129.004,28.225,0.128
129.025,28.225,0.175
129.046,28.225,0.166
129.796,28.227,0.147
129.817,28.227,0.138
129.838,28.227,0.226
132.492,28.24,0.543
132.513,28.24,0.57
132.534,28.241,0.144
132.576,28.241,0.117
132.597,28.241,0.117
133.016,28.244,0.472
133.037,28.245,0.48
133.058,28.245,0.339
123.469,28.266,0.214
123.49,28.266,0.057
123.511,28.266,0.118
123.532,28.265,0.117
123.553,28.265,0.107
123.574,28.265,0.107
123.595,28.265,0.107
123.616,28.265,0.131
123.637,28.264,0.222
123.658,28.264,0.359
123.679,28.264,0.234
123.7,28.264,0.194
123.721,28.264,0.194
123.742,28.264,0.406
123.763,28.264,0.348
123.784,28.263,0.428
123.805,28.263,0.163
123.826,28.263,0.286
123.847,28.263,0.071
123.868,28.263,0.187
126.418,28.249,0.055
126.439,28.249,0.165
126.585,28.249,0.385
126.606,28.249,0.33
126.689,28.248,0.379
128.066,28.246,0.394
128.087,28.246,0.394
128.107,28.246,0.414
128.525,28.246,0.229
128.545,28.247,0.358
128.566,28.247,0.358
128.587,28.247,0.355
128.608,28.247,0.217
128.629,28.247,0.319
128.65,28.247,0.287
128.983,28.247,0.043
129.004,28.247,0.247
129.025,28.247,0.137
129.046,28.247,0.167
129.797,28.249,0.128
129.818,28.249,0.085
132.577,28.263,0.513
132.598,28.263,0.218
132.954,28.266,0.107
132.975,28.266,0.47
132.996,28.266,0.366
133.017,28.267,0.311
123.489,28.288,0.057
123.51,28.288,0.147
123.531,28.287,0.117
123.552,28.287,0.107
123.573,28.287,0.147
123.594,28.287,0.107
123.615,28.287,0.071
123.636,28.287,0.162
123.657,28.286,0.267
123.678,28.286,0.241
123.699,28.286,0.241
123.72,28.286,0.214
123.741,28.286,0.163
123.762,28.286,0.454
123.783,28.285,0.481
123.804,28.285,0.113
123.825,28.285,0.143
123.846,28.285,0.113
123.867,28.285,0.226
123.888,28.285,0.373
123.909,28.284,0.181
123.929,28.284,0.181
123.95,28.284,0.216
126.397,28.271,0.055
126.418,28.271,0.11
126.438,28.271,0.165
126.585,28.271,0.519
126.605,28.271,0.488
126.626,28.271,0.488
126.647,28.271,0.519
126.668,28.271,0.489
126.689,28.27,0.489
127.482,28.269,0.196
127.503,28.269,0.133
127.92,28.269,0.33
127.941,28.269,0.311
128.525,28.269,0.279
128.545,28.269,0.355
128.566,28.269,0.378
128.587,28.269,0.378
128.608,28.269,0.201
128.629,28.269,0.197
128.65,28.269,0.137
128.983,28.269,0.056
129.004,28.269,0.036
129.025,28.269,0.167
129.046,28.269,0.167
129.776,28.271,0.085
129.797,28.271,0.093
129.818,28.271,0.128
132.578,28.285,0.538
132.599,28.285,0.086
123.488,28.31,0.091
123.509,28.31,0.118
123.53,28.31,0.117
123.551,28.309,0.484
123.572,28.309,0.151
123.593,28.309,0.085
123.614,28.309,0.107
123.635,28.309,0.071
123.656,28.309,0.036
123.677,28.308,0.187
123.698,28.308,0.187
123.719,28.308,0.163
123.74,28.308,0.163
123.761,28.308,0.429
123.782,28.308,0.454
123.803,28.307,0.109
123.824,28.307,0.113
123.845,28.307,0.143
123.866,28.307,0.227
123.887,28.307,0.113
126.396,28.293,0.391
126.417,28.293,0.46
126.438,28.293,0.244
126.459,28.293,0.244
126.48,28.293,0.244
126.501,28.293,0.165
126.522,28.293,0.055
126.542,28.293,0.135
126.563,28.293,0.434
126.584,28.293,0.165
126.605,28.293,0.145
126.626,28.293,0.107
126.647,28.293,0.489
126.668,28.293,0.149
126.689,28.293,0.434
126.709,28.293,0.434
126.73,28.292,0.434
127.273,28.291,0.442
127.315,28.291,0.414
127.482,28.291,0.177
127.502,28.291,0.213
127.92,28.291,0.384
127.941,28.291,0.333
128.525,28.291,0.213
128.546,28.291,0.395
128.566,28.291,0.377
128.587,28.291,0.365
128.608,28.291,0.107
128.629,28.291,0.142
128.65,28.291,0.166
128.9,28.291,0.036
128.921,28.291,0.115
128.963,28.291,0.071
128.984,28.291,0.036
129.005,28.291,0.083
129.025,28.291,0.112
129.046,28.291,0.056
129.777,28.293,0.085
129.798,28.293,0.085
129.818,28.293,0.213
132.6,28.307,0.054
132.977,28.31,0.368
123.487,28.332,0.091
123.508,28.332,0.114
123.529,28.332,0.263
123.55,28.331,0.468
123.571,28.331,0.171
123.592,28.331,0.135
123.613,28.331,0.071
123.634,28.331,0.071
123.697,28.33,0.163
123.718,28.33,0.134
123.739,28.33,0.134
123.781,28.33,0.113
123.802,28.33,0.388
123.823,28.329,0.081
123.844,28.329,0.178
123.865,28.329,0.214
123.886,28.329,0.081
126.396,28.316,0.183
126.417,28.315,0.258
126.438,28.315,0.299
126.459,28.315,0.275
126.479,28.315,0.299
126.5,28.315,0.244
126.521,28.315,0.135
126.542,28.315,0.135
126.563,28.315,0.056
126.584,28.315,0.46
126.605,28.315,0.46
126.626,28.315,0.391
126.646,28.315,0.46
126.667,28.315,0.434
126.688,28.315,0.406
126.709,28.315,0.46
126.73,28.315,0.46
126.751,28.314,0.519
126.772,28.314,0.519
126.793,28.314,0.519
126.813,28.314,0.519
127.273,28.313,0.465
127.294,28.313,0.465
127.314,28.313,0.416
127.92,28.313,0.216
128.525,28.313,0.092
128.546,28.313,0.133
128.566,28.313,0.128
128.65,28.313,0.197
128.88,28.313,0.149
128.9,28.313,0.216
128.921,28.313,0.167
128.963,28.313,0.083
128.984,28.313,0.036
129.005,28.313,0.115
129.026,28.313,0.083
129.798,28.315,0.056
129.819,28.315,0.258
130.132,28.316,0.371
132.035,28.325,0.569
132.559,28.329,0.217
132.58,28.329,0.113
132.601,28.33,0.071
123.486,28.354,0.143
123.507,28.354,0.114
123.528,28.354,0.304
123.549,28.354,0.043
123.57,28.353,0.043
123.591,28.353,0.135
123.612,28.353,0.071
123.633,28.353,0.057
123.654,28.353,0.163
123.675,28.353,0.113
123.696,28.352,0.081
123.717,28.352,0.054
123.738,28.352,0.054
123.759,28.352,0.054
123.78,28.352,0.216
123.801,28.352,0.147
123.822,28.351,0.373
123.843,28.351,0.26
123.864,28.351,0.26
123.884,28.351,0.081
126.354,28.338,0.085
126.375,28.338,0.093
126.395,28.338,0.258
126.416,28.338,0.306
126.437,28.337,0.364
126.458,28.337,0.275
126.479,28.337,0.19
126.5,28.337,0.165
126.521,28.337,0.385
126.542,28.337,0.33
126.563,28.337,0.071
126.583,28.337,0.114
126.604,28.337,0.055
126.625,28.337,0.411
126.646,28.337,0.46
126.667,28.337,0.434
126.688,28.337,0.379
126.709,28.337,0.46
126.73,28.337,0.489
126.75,28.337,0.489
126.771,28.337,0.519
126.792,28.336,0.519
126.813,28.336,0.519
126.834,28.336,0.551
127.21,28.336,0.442
127.231,28.336,0.49
127.252,28.336,0.442
127.272,28.336,0.442
127.419,28.335,0.411
128.42,28.335,0.043
128.441,28.335,0.115
128.462,28.335,0.147
128.483,28.335,0.312
128.504,28.335,0.085
128.525,28.335,0.274
128.546,28.335,0.083
128.567,28.335,0.036
128.65,28.335,0.263
128.901,28.335,0.303
128.921,28.335,0.39
128.942,28.335,0.202
128.963,28.335,0.167
128.984,28.335,0.112
129.005,28.335,0.22
129.026,28.335,0.395
129.047,28.335,0.085
129.068,28.335,0.093
129.819,28.337,0.071
130.133,28.338,0.337
132.518,28.351,0.446
132.539,28.351,0.219
132.56,28.351,0.197
132.581,28.351,0.217
132.602,28.352,0.113
123.485,28.376,0.244
123.506,28.376,0.214
123.527,28.376,0.113
123.548,28.376,0.043
123.569,28.376,0.086
123.59,28.375,0.401
123.611,28.375,0.071
123.632,28.375,0.214
123.653,28.375,0.163
123.674,28.375,0.143
123.716,28.374,0.043
123.758,28.374,0.054
123.779,28.374,0.178
123.8,28.374,0.117
123.82,28.374,0.151
123.841,28.373,0.214
123.862,28.373,0.214
123.883,28.373,0.107
126.416,28.36,0.351
126.437,28.36,0.231
126.458,28.36,0.135
126.479,28.359,0.217
126.499,28.359,0.11
126.52,28.359,0.19
126.541,28.359,0.19
126.562,28.359,0.299
126.583,28.359,0.325
126.604,28.359,0.352
126.625,28.359,0.46
126.646,28.359,0.434
126.667,28.359,0.379
126.687,28.359,0.38
126.708,28.359,0.244
126.729,28.359,0.434
126.75,28.359,0.519
126.771,28.359,0.464
126.792,28.359,0.489
126.813,28.359,0.519
126.834,28.359,0.552
127.21,28.358,0.521
127.23,28.358,0.521
127.251,28.358,0.521
127.272,28.358,0.49
127.418,28.357,0.411
128.4,28.357,0.167
128.421,28.357,0.192
128.441,28.357,0.166
128.462,28.357,0.147
128.483,28.357,0.213
128.504,28.357,0.259
128.525,28.357,0.185
128.546,28.357,0.278
128.567,28.357,0.192
128.65,28.357,0.439
128.88,28.357,0.466
128.901,28.357,0.167
128.922,28.357,0.147
128.963,28.357,0.202
128.984,28.357,0.112
129.005,28.357,0.303
129.026,28.357,0.416
129.047,28.358,0.354
129.068,28.358,0.128
129.82,28.359,0.138
132.519,28.373,0.373
132.54,28.373,0.054
132.561,28.373,0.113
132.582,28.374,0.163
132.603,28.374,0.416
123.505,28.398,0.194
123.526,28.398,0.214
123.547,28.398,0.086
123.568,28.398,0.403
123.589,28.398,0.128
123.61,28.397,0.081
123.631,28.397,0.214
123.652,28.397,0.194
123.673,28.397,0.251
123.694,28.397,0.286
123.715,28.397,0.043
123.736,28.396,0.043
123.756,28.396,0.114
123.777,28.396,0.17
123.798,28.396,0.14
123.819,28.396,0.151
123.84,28.396,0.178
123.861,28.395,0.214
123.882,28.395,0.143
126.395,28.382,0.391
126.415,28.382,0.244
126.436,28.382,0.244
126.457,28.382,0.189
126.478,28.382,0.11
126.541,28.381,0.217
126.562,28.381,0.244
126.583,28.381,0.271
126.604,28.381,0.299
126.624,28.381,0.353
126.645,28.381,0.379
126.666,28.381,0.325
126.687,28.381,0.299
126.708,28.381,0.244
126.729,28.381,0.19
126.75,28.381,0.221
126.771,28.381,0.434
126.792,28.381,0.464
126.812,28.381,0.496
126.833,28.381,0.552
126.854,28.381,0.552
126.875,28.381,0.552
126.896,28.38,0.52
127.063,28.38,0.357
127.084,28.38,0.49
127.209,28.38,0.521
127.23,28.38,0.521
127.251,28.38,0.521
127.272,28.38,0.408
127.857,28.379,0.043
128.4,28.379,0.167
128.421,28.379,0.247
128.441,28.379,0.302
128.462,28.379,0.185
128.483,28.379,0.175
128.504,28.379,0.279
128.525,28.379,0.463
128.546,28.379,0.478
128.567,28.379,0.514
128.588,28.379,0.441
128.609,28.379,0.331
128.88,28.379,0.112
128.901,28.379,0.167
128.922,28.379,0.043
128.943,28.379,0.223
128.964,28.379,0.223
128.984,28.38,0.372
129.005,28.38,0.526
129.026,28.38,0.381
129.047,28.38,0.436
129.068,28.38,0.491
129.82,28.381,0.413
130.133,28.382,0.148
130.175,28.382,0.53
130.196,28.382,0.107
130.217,28.383,0.082
130.238,28.383,0.114
132.394,28.394,0.113
132.415,28.394,0.251
132.562,28.396,0.043
132.583,28.396,0.362
132.604,28.396,0.373
132.982,28.399,0.194
133.003,28.399,0.095
123.503,28.42,0.194
123.524,28.42,0.194
123.545,28.42,0.194
123.566,28.42,0.095
123.587,28.42,0.132
123.608,28.42,0.036
123.629,28.419,0.181
123.65,28.419,0.134
123.671,28.419,0.109
123.692,28.419,0.086
123.713,28.419,0.251
123.734,28.419,0.216
123.776,28.418,0.107
123.797,28.418,0.117
123.818,28.418,0.151
123.839,28.418,0.143
123.86,28.418,0.214
123.881,28.417,0.214
125.746,28.406,0.228
125.767,28.406,0.298
125.788,28.406,0.216
126.582,28.403,0.271
126.729,28.403,0.165
126.749,28.403,0.276
126.77,28.403,0.276
126.791,28.403,0.41
126.812,28.403,0.475
126.833,28.403,0.53
126.854,28.403,0.552
126.875,28.403,0.552
126.896,28.403,0.52
127.084,28.402,0.552
127.209,28.402,0.521
127.23,28.402,0.49
127.251,28.402,0.462
127.272,28.402,0.408
128.4,28.401,0.278
128.421,28.401,0.249
128.441,28.401,0.23
128.462,28.401,0.137
128.483,28.401,0.185
128.504,28.401,0.439
128.525,28.401,0.128
128.546,28.401,0.358
128.567,28.401,0.279
128.588,28.401,0.279
128.609,28.401,0.331
128.943,28.402,0.279
128.964,28.402,0.279
128.985,28.402,0.332
129.005,28.402,0.274
129.026,28.402,0.381
129.047,28.402,0.354
129.068,28.402,0.376
129.82,28.403,0.148
130.134,28.404,0.225
130.155,28.404,0.249
130.176,28.405,0.499
130.218,28.405,0.36
130.238,28.405,0.305
132.395,28.416,0.113
132.416,28.417,0.312
132.437,28.417,0.353
132.458,28.417,0.388
132.479,28.417,0.244
132.521,28.417,0.375
132.542,28.418,0.507
132.563,28.418,0.457
132.584,28.418,0.421
132.605,28.418,0.356
132.962,28.421,0.515
132.983,28.421,0.214
133.004,28.421,0.133
137.748,28.48,0.569
137.769,28.481,0.305
123.502,28.443,0.143
123.523,28.442,0.135
123.544,28.442,0.114
123.565,28.442,0.305
123.586,28.442,0.173
123.607,28.442,0.134
123.628,28.442,0.226
123.649,28.441,0.286
123.67,28.441,0.251
123.691,28.441,0.181
123.712,28.441,0.286
123.733,28.441,0.26
123.754,28.441,0.294
123.775,28.44,0.294
124.74,28.434,0.357
124.761,28.434,0.214
124.782,28.433,0.107
125.745,28.429,0.147
125.766,28.428,0.114
125.787,28.428,0.036
126.728,28.425,0.221
126.749,28.425,0.365
126.77,28.425,0.386
126.791,28.425,0.497
126.812,28.425,0.475
126.833,28.425,0.51
126.854,28.425,0.42
126.875,28.425,0.552
126.895,28.425,0.552
127.063,28.424,0.553
127.083,28.424,0.553
127.209,28.424,0.521
127.23,28.424,0.49
127.251,28.424,0.462
127.272,28.424,0.462
128.4,28.423,0.344
128.421,28.423,0.248
128.442,28.423,0.249
128.462,28.423,0.249
128.483,28.423,0.137
128.504,28.423,0.218
128.525,28.423,0.142
128.546,28.423,0.213
128.567,28.423,0.358
128.588,28.423,0.249
128.609,28.423,0.252
128.922,28.424,0.279
128.943,28.424,0.48
128.964,28.424,0.387
128.985,28.424,0.497
129.006,28.424,0.23
129.027,28.424,0.433
129.047,28.424,0.412
129.068,28.424,0.294
129.089,28.424,0.171
129.821,28.426,0.466
129.842,28.426,0.11
130.134,28.427,0.28
130.155,28.427,0.036
130.176,28.427,0.474
130.197,28.427,0.499
130.239,28.427,0.222
132.396,28.439,0.32
132.417,28.439,0.14
132.438,28.439,0.086
132.459,28.439,0.321
132.48,28.439,0.268
132.501,28.439,0.244
132.522,28.44,0.113
132.543,28.44,0.457
132.564,28.44,0.457
132.585,28.44,0.429
132.606,28.44,0.407
137.729,28.502,0.343
137.75,28.503,0.594
137.771,28.503,0.525
123.501,28.465,0.163
123.522,28.465,0.454
123.543,28.464,0.181
123.564,28.464,0.354
123.585,28.464,0.215
123.606,28.464,0.214
123.648,28.463,0.182
123.669,28.463,0.216
123.69,28.463,0.147
123.711,28.463,0.294
123.732,28.463,0.26
123.753,28.463,0.294
123.774,28.463,0.363
124.718,28.456,0.363
124.739,28.456,0.363
124.76,28.456,0.322
126.728,28.447,0.166
126.749,28.447,0.365
126.77,28.447,0.4
126.791,28.447,0.497
126.811,28.447,0.497
126.832,28.447,0.42
126.853,28.447,0.475
126.874,28.447,0.552
126.895,28.447,0.552
127.041,28.447,0.49
127.062,28.447,0.553
127.083,28.446,0.553
127.104,28.446,0.553
127.125,28.446,0.553
127.146,28.446,0.553
127.167,28.446,0.553
127.188,28.446,0.521
127.209,28.446,0.521
127.23,28.446,0.49
127.25,28.446,0.491
127.271,28.446,0.462
128.421,28.445,0.248
128.442,28.445,0.302
128.463,28.445,0.329
128.483,28.445,0.219
128.504,28.445,0.252
128.525,28.445,0.217
128.609,28.446,0.253
128.901,28.446,0.112
128.922,28.446,0.112
128.964,28.446,0.093
128.985,28.446,0.295
129.006,28.446,0.279
129.027,28.446,0.313
129.048,28.446,0.313
129.069,28.446,0.358
129.089,28.446,0.429
129.11,28.446,0.226
129.842,28.448,0.214
129.863,28.448,0.187
129.884,28.448,0.32
129.905,28.448,0.407
130.114,28.449,0.335
130.135,28.449,0.2
130.156,28.449,0.093
130.177,28.449,0.53
130.198,28.449,0.142
130.219,28.449,0.134
130.26,28.449,0.084
132.334,28.46,0.296
132.46,28.461,0.485
132.481,28.461,0.381
132.523,28.462,0.488
132.544,28.462,0.429
132.565,28.462,0.445
133.028,28.466,0.325
123.5,28.487,0.234
123.521,28.487,0.275
123.542,28.487,0.244
123.563,28.486,0.404
123.584,28.486,0.325
123.605,28.486,0.241
123.626,28.486,0.244
123.647,28.486,0.26
123.668,28.485,0.26
123.689,28.485,0.26
123.71,28.485,0.26
123.731,28.485,0.294
124.697,28.478,0.286
124.718,28.478,0.328
124.739,28.478,0.328
124.76,28.478,0.294
124.78,28.478,0.26
124.801,28.478,0.245
126.727,28.469,0.221
126.748,28.469,0.355
126.769,28.469,0.331
126.79,28.469,0.292
126.811,28.469,0.497
126.832,28.469,0.42
126.853,28.469,0.475
126.874,28.469,0.497
126.895,28.469,0.497
126.916,28.469,0.552
126.937,28.469,0.552
126.958,28.469,0.553
126.978,28.469,0.552
126.999,28.469,0.553
127.02,28.469,0.553
127.041,28.469,0.553
127.062,28.469,0.553
127.083,28.469,0.553
127.104,28.469,0.553
127.125,28.469,0.553
127.146,28.468,0.553
127.167,28.468,0.553
127.188,28.468,0.521
127.208,28.468,0.521
127.229,28.468,0.491
127.25,28.468,0.491
127.271,28.468,0.462
128.4,28.468,0.312
128.421,28.468,0.259
128.504,28.468,0.253
128.525,28.468,0.071
128.902,28.468,0.168
128.922,28.468,0.147
128.943,28.468,0.226
128.964,28.468,0.186
128.985,28.468,0.294
129.006,28.468,0.083
129.027,28.468,0.107
129.048,28.468,0.313
129.069,28.468,0.279
129.09,28.468,0.224
129.111,28.468,0.137
129.173,28.468,0.213
129.842,28.47,0.259
129.863,28.47,0.393
129.884,28.47,0.309
129.905,28.47,0.499
129.947,28.47,0.174
130.093,28.471,0.196
130.114,28.471,0.165
130.135,28.471,0.135
130.156,28.471,0.128
130.177,28.471,0.182
130.198,28.471,0.499
130.219,28.471,0.128
130.24,28.471,0.086
130.261,28.471,0.116
132.314,28.482,0.375
132.335,28.482,0.244
132.461,28.483,0.485
132.482,28.484,0.381
132.503,28.484,0.113
132.524,28.484,0.113
132.545,28.484,0.054
132.566,28.484,0.147
133.029,28.488,0.226
123.499,28.509,0.295
123.52,28.509,0.163
123.541,28.509,0.436
123.562,28.509,0.356
123.583,28.508,0.26
123.604,28.508,0.267
123.625,28.508,0.296
123.646,28.508,0.275
123.667,28.508,0.294
123.688,28.507,0.275
123.709,28.507,0.26
123.73,28.507,0.26
124.696,28.5,0.227
124.717,28.5,0.26
124.738,28.5,0.294
124.759,28.5,0.26
124.78,28.5,0.251
126.727,28.492,0.355
126.748,28.492,0.3
126.769,28.491,0.3
126.79,28.491,0.174
126.811,28.491,0.292
126.832,28.491,0.497
126.853,28.491,0.475
126.874,28.491,0.401
126.894,28.491,0.497
126.915,28.491,0.497
126.936,28.491,0.553
126.957,28.491,0.553
126.978,28.491,0.553
126.999,28.491,0.553
127.02,28.491,0.553
127.041,28.491,0.553
127.062,28.491,0.553
127.083,28.491,0.553
127.104,28.491,0.553
127.125,28.491,0.224
127.145,28.491,0.553
127.166,28.491,0.553
127.187,28.491,0.553
127.208,28.491,0.521
127.229,28.49,0.491
127.25,28.49,0.491
128.4,28.49,0.257
128.421,28.49,0.225
128.902,28.49,0.093
128.923,28.49,0.147
128.944,28.49,0.147
128.964,28.49,0.186
128.985,28.49,0.314
129.006,28.49,0.314
129.027,28.49,0.275
129.843,28.492,0.133
129.864,28.492,0.443
129.885,28.492,0.467
129.906,28.492,0.499
129.927,28.492,0.439
129.947,28.492,0.411
129.968,28.492,0.261
129.989,28.492,0.148
130.031,28.493,0.335
130.052,28.493,0.146
130.073,28.493,0.332
130.094,28.493,0.443
130.115,28.493,0.389
130.136,28.493,0.178
130.157,28.493,0.142
130.178,28.493,0.113
130.199,28.493,0.499
130.219,28.493,0.178
130.24,28.493,0.355
130.261,28.493,0.184
132.315,28.505,0.349
132.462,28.506,0.081
132.483,28.506,0.435
132.504,28.506,0.215
132.525,28.506,0.163
132.546,28.506,0.113
132.567,28.506,0.181
133.03,28.51,0.551
133.282,28.512,0.373
133.324,28.513,0.081
123.498,28.531,0.226
123.519,28.531,0.134
123.54,28.531,0.388
123.561,28.531,0.373
123.582,28.531,0.216
123.603,28.53,0.275
123.624,28.53,0.307
123.645,28.53,0.296
124.695,28.523,0.301
124.716,28.522,0.216
124.737,28.522,0.294
124.758,28.522,0.227
124.779,28.522,0.261
126.727,28.514,0.167
126.748,28.514,0.149
126.769,28.514,0.255
126.79,28.514,0.358
126.81,28.514,0.331
126.831,28.513,0.365
126.852,28.513,0.42
126.873,28.513,0.346
126.894,28.513,0.497
126.915,28.513,0.497
126.936,28.513,0.497
126.957,28.513,0.553
126.978,28.513,0.553
126.999,28.513,0.553
127.02,28.513,0.553
127.041,28.513,0.553
127.062,28.513,0.521
127.082,28.513,0.521
127.103,28.513,0.521
127.124,28.513,0.553
127.145,28.513,0.553
127.166,28.513,0.553
